potid,speciesid,colour,longestleaflength_cm,loglongestleaflength_cm,height_cm,logheight_cm,num_leaves,lognum_leaves,observer,date,sampledate,graphdate,shadetreatment,invasiontreatment,season,treatment
18,commonplantain,red,2.3,0.361727836,,,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
18,hempnettle,yellow,9.7,0.986771734,20.1,1.303196057,50,1.698970004,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
18,hempnettle,blue,9,0.954242509,23,1.361727836,53,1.72427587,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
18,maple,yellow,2.1,0.322219295,3.6,0.556302501,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
18,maple,red,2.4,0.380211242,3.6,0.556302501,5,0.698970004,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
19,avens,green,1.3,0.113943352,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
19,avens,red,1.5,0.176091259,,,3,0.477121255,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
19,bindweed,green,5,0.698970004,15.5,1.190331698,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
19,bindweed,yellow,6.3,0.799340549,23.4,1.369215857,9,0.954242509,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
19,commonplantain,red,3.6,0.556302501,,,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
19,hempnettle,yellow,4,0.602059991,10.5,1.021189299,22,1.342422681,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
19,hempnettle,green,8.6,0.934498451,22.5,1.352182518,68,1.832508913,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
20,bindweed,yellow,5.5,0.740362689,11,1.041392685,9,0.954242509,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
20,bindweed,nocolour,8,0.903089987,40.2,1.604226053,31,1.491361694,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
20,bindweed,red,6.3,0.799340549,12,1.079181246,11,1.041392685,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
20,hempnettle,blue,8.3,0.919078092,17,1.230448921,174,2.240549248,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
20,hempnettle,yellow,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
20,hempnettle,red,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
20,maple,red,2.5,0.397940009,2.8,0.447158031,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
21,bindweed,green,8,0.903089987,4.7,0.672097858,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
21,bindweed,yellow,3.5,0.544068044,3,0.477121255,5,0.698970004,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
21,bindweed,red,4,0.602059991,6,0.77815125,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
21,commonplantain,green,2.5,0.397940009,,,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
21,commonplantain,red,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
21,hempnettle,green,8.7,0.939519253,18,1.255272505,37,1.568201724,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
21,hempnettle,blue,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
21,hempnettle,yellow,4,0.602059991,8,0.903089987,24,1.380211242,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
21,maple,green,3.1,0.491361694,5,0.698970004,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
21,maple,blue,2.9,0.462397998,4.6,0.662757832,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
22,bindweed,yellow,3.6,0.556302501,5.5,0.740362689,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
22,bindweed,blue,10.2,1.008600172,52,1.716003344,16,1.204119983,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
22,bindweed,green,7,0.84509804,26.5,1.423245874,22,1.342422681,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
22,commonplantain,green,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
22,hempnettle,yellow,9.52,0.978636948,20,1.301029996,63,1.799340549,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
22,hempnettle,green,6,0.77815125,16,1.204119983,80,1.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
22,maple,red,2.5,0.397940009,6,0.77815125,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
23,avens,yellow,2,0.301029996,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
23,avens,green,1,0,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
23,bindweed,yellow,5,0.698970004,23,1.361727836,9,0.954242509,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
23,bindweed,red,6,0.77815125,19,1.278753601,14,1.146128036,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
23,bindweed,green,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
23,commonplantain,blue,2.4,0.380211242,,,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
23,dandelion,red,3.5,0.544068044,,,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
23,hempnettle,red,6.5,0.812913357,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
23,hempnettle,green,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
23,hempnettle,blue,8.3,0.919078092,17.4,1.240549248,80,1.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
23,maple,red,2,0.301029996,3.5,0.544068044,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
23,maple,green,2.6,0.414973348,5,0.698970004,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
23,maple,blue,2.6,0.414973348,5.3,0.72427587,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
24,avens,blue,4,0.602059991,,,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
24,avens,red,2.5,0.397940009,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
24,avens,green,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
24,bindweed,green,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
24,bindweed,yellow,7.6,0.880813592,25,1.397940009,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
24,commonplantain,red,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
24,commonplantain,yellow,4,0.602059991,,,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
24,hempnettle,blue,8.6,0.934498451,28.6,1.456366033,60,1.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
24,hempnettle,red,6.8,0.832508913,22.5,1.352182518,62,1.792391689,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
24,hempnettle,yellow,6.7,0.826074803,12,1.079181246,22,1.342422681,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
24,maple,red,3.9,0.591064607,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
24,maple,blue,2.3,0.361727836,4.6,0.662757832,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
25,avens,yellow,1.2,0.079181246,,,3,0.477121255,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
25,avens,green,2,0.301029996,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
25,avens,nocolour,1.5,0.176091259,,,3,0.477121255,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
25,bindweed,blue,3.5,0.544068044,5,0.698970004,5,0.698970004,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
25,bindweed,green,5,0.698970004,9.5,0.977723605,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
25,bindweed,yellow,8,0.903089987,52,1.716003344,15,1.176091259,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
25,hempnettle,green,9.5,0.977723605,25,1.397940009,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
25,hempnettle,yellow,9.6,0.982271233,36.5,1.562292864,44,1.643452676,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
25,hempnettle,blue,11,1.041392685,21,1.322219295,35,1.544068044,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
25,maple,blue,1,0,2,0.301029996,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
25,maple,green,3.5,0.544068044,5,0.698970004,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
26,bindweed,red,11.5,1.06069784,6.9,0.838849091,12,1.079181246,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
26,bindweed,blue,6.5,0.812913357,13,1.113943352,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
26,hempnettle,blue,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
26,hempnettle,red,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
26,maple,blue,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
26,maple,green,3,0.477121255,8,0.903089987,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
26,maple,red,2.5,0.397940009,6,0.77815125,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
27,avens,blue,2,0.301029996,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
27,bindweed,yellow,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
27,bindweed,blue,7.5,0.875061263,36,1.556302501,18,1.255272505,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
27,bindweed,red,9.6,0.982271233,49,1.69019608,13,1.113943352,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
27,hempnettle,yellow,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
27,hempnettle,green,5.5,0.740362689,9,0.954242509,16,1.204119983,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
27,hempnettle,blue,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
27,maple,yellow,4.1,0.612783857,,,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
28,avens,yellow,2.5,0.397940009,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
28,avens,blue,1.7,0.230448921,,,3,0.477121255,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
28,bindweed,blue,5,0.698970004,10.5,1.021189299,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
28,bindweed,green,4.6,0.662757832,5.5,0.740362689,9,0.954242509,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
28,bindweed,yellow,5.5,0.740362689,4.5,0.653212514,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
28,hempnettle,yellow,7.7,0.886490725,14.5,1.161368002,33,1.51851394,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
28,hempnettle,red,8,0.903089987,18,1.255272505,36,1.556302501,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
28,maple,green,3,0.477121255,4,0.602059991,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
28,maple,yellow,2,0.301029996,4,0.602059991,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
28,maple,blue,3.5,0.544068044,4.5,0.653212514,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
28,maple,red,4,0.602059991,8,0.903089987,7,0.84509804,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
29,bindweed,blue,3.5,0.544068044,7,0.84509804,7,0.84509804,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
29,dandelion,yellow,14.5,1.161368002,,,7,0.84509804,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
29,hempnettle,blue,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
29,hempnettle,yellow,7.5,0.875061263,34.5,1.537819095,168,2.225309282,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
29,hempnettle,red,8.1,0.908485019,22,1.342422681,79,1.897627091,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
29,maple,blue,2.8,0.447158031,4,0.602059991,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
29,maple,yellow,2.5,0.397940009,3.3,0.51851394,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
29,maple,red,2,0.301029996,2.5,0.397940009,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
30,avens,green,2,0.301029996,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
30,avens,blue,1.2,0.079181246,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
30,bindweed,yellow,5,0.698970004,17,1.230448921,12,1.079181246,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
30,bindweed,red,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
30,dandelion,yellow,10.1,1.004321374,,,17,1.230448921,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
30,hempnettle,green,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
30,hempnettle,red,15,1.176091259,7.5,0.875061263,33,1.51851394,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
30,hempnettle,yellow,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
30,maple,blue,2.5,0.397940009,4,0.602059991,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
25,avens,yellow,17,1.230448921,,,4,0.602059991,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
25,avens,green,2,0.301029996,,,3,0.477121255,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
25,avens,nocolour,2,0.301029996,,,3,0.477121255,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
25,bindweed,blue,5.2,0.716003344,5.8,0.763427994,5,0.698970004,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
25,bindweed,green,6,0.77815125,10.4,1.017033339,6,0.77815125,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
25,bindweed,yellow,8.5,0.929418926,77.5,1.889301703,23,1.361727836,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
25,hempnettle,green,9.5,0.977723605,33.7,1.527629901,64,1.806179974,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
25,hempnettle,yellow,9.6,0.982271233,49.5,1.694605199,86,1.934498451,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
25,hempnettle,blue,11,1.041392685,30.5,1.484299839,55,1.740362689,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
25,maple,blue,2,0.301029996,2.5,0.397940009,4,0.602059991,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
25,maple,green,2.5,0.397940009,6,0.77815125,4,0.602059991,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
26,bindweed,red,12,1.079181246,132,2.120573931,26,1.414973348,David/Robbie,7/10/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
26,bindweed,blue,7,0.84509804,16.5,1.217483944,9,0.954242509,David/Robbie,7/10/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
26,maple,red,2.6,0.414973348,7,0.84509804,10,1,David/Robbie,7/10/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
27,avens,blue,2.5,0.397940009,,,5,0.698970004,David/Robbie,7/10/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
27,bindweed,blue,9.5,0.977723605,141,2.149219113,53,1.72427587,David/Robbie,7/10/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
27,bindweed,red,10.5,1.021189299,176,2.245512668,35,1.544068044,David/Robbie,7/10/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
27,hempnettle,green,6,0.77815125,13,1.113943352,31,1.491361694,David/Robbie,7/10/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
27,maple,yellow,5,0.698970004,11.5,1.06069784,11,1.041392685,David/Robbie,7/10/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
28,avens,yellow,3,0.477121255,,,5,0.698970004,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
28,avens,blue,1.7,0.230448921,,,4,0.602059991,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
28,bindweed,blue,5,0.698970004,27,1.431363764,8,0.903089987,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
28,bindweed,green,5.2,0.716003344,10.6,1.025305865,6,0.77815125,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
28,bindweed,yellow,5.5,0.740362689,11,1.041392685,7,0.84509804,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
28,hempnettle,yellow,8.3,0.919078092,25.3,1.403120521,67,1.826074803,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
28,hempnettle,red,8.5,0.929418926,30,1.477121255,46,1.662757832,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
28,maple,yellow,2.3,0.361727836,4.4,0.643452676,6,0.77815125,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
28,maple,blue,3.5,0.544068044,5,0.698970004,7,0.84509804,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
28,maple,red,4.5,0.653212514,8,0.903089987,8,0.903089987,David/Robbie,7/10/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
29,bindweed,blue,4,0.602059991,9.5,0.977723605,8,0.903089987,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
29,dandelion,yellow,14.5,1.161368002,,,8,0.903089987,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
29,hempnettle,blue,4,0.602059991,7.5,0.875061263,8,0.903089987,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
29,hempnettle,yellow,8.5,0.929418926,55,1.740362689,284,2.45331834,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
29,hempnettle,red,8.2,0.913813852,31,1.491361694,204,2.309630167,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
29,maple,blue,2.8,0.447158031,4.5,0.653212514,6,0.77815125,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
29,maple,yellow,2.5,0.397940009,0.5,-0.301029996,6,0.77815125,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
29,maple,red,3,0.477121255,4,0.602059991,3,0.477121255,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
30,avens,green,,,,,,,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
30,avens,blue,,,,,,,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
30,bindweed,yellow,5.5,0.740362689,51.2,1.709269961,19,1.278753601,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
30,bindweed,green,6.7,0.826074803,72,1.857332496,22,1.342422681,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
30,bindweed,red,,,,,,,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
30,dandelion,yellow,12,1.079181246,,,18,1.255272505,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
30,hempnettle,green,,,,,,,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
30,hempnettle,red,7.5,0.875061263,4.5,0.653212514,106,2.025305865,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
30,hempnettle,yellow,,,,,,,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
30,maple,red,2.8,0.447158031,6.3,0.799340549,4,0.602059991,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
30,maple,blue,2.5,0.397940009,7,0.84509804,7,0.84509804,David/Robbie,7/10/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
17,bindweed,yellow,8,0.903089987,137,2.136720567,48,1.681241237,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
17,bindweed,green,6,0.77815125,43,1.633468456,28,1.447158031,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
17,bindweed,red,5,0.698970004,104,2.017033339,32,1.505149978,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
17,hempnettle,green,3,0.477121255,7,0.84509804,46,1.662757832,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
17,hempnettle,red,6.5,0.812913357,23.3,1.367355921,54,1.73239376,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
17,maple,red,2.8,0.447158031,6.5,0.812913357,8,0.903089987,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
17,maple,blue,2.7,0.431363764,7,0.84509804,7,0.84509804,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
17,maple,green,2.3,0.361727836,5,0.698970004,8,0.903089987,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
18,avens,red,4.6,0.662757832,,,4,0.602059991,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
18,bindweed,green,8.7,0.939519253,84,1.924279286,24,1.380211242,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
18,bindweed,blue,11.5,1.06069784,244,2.387389826,56,1.748188027,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
18,commonplantain,blue,4.5,0.653212514,,,9,0.954242509,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
18,commonplantain,red,3,0.477121255,,,6,0.77815125,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
18,hempnettle,yellow,10.2,1.008600172,25.6,1.408239965,77,1.886490725,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
18,hempnettle,blue,8.3,0.919078092,42.5,1.62838893,109,2.037426498,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
18,maple,yellow,2.5,0.397940009,6.5,0.812913357,8,0.903089987,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
18,maple,red,2.4,0.380211242,4,0.602059991,7,0.84509804,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
19,avens,green,1.8,0.255272505,,,4,0.602059991,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
19,avens,red,1.6,0.204119983,,,4,0.602059991,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
